global_id,dataset,clip_model,clipscore_pos,clipscore_neg_mean,num_negatives
VSB_vsb_0339,VSB,openai/clip-vit-base-patch32,0.20014378428459167,0.19178205132484435,10
VSB_vsb_0424,VSB,openai/clip-vit-base-patch32,0.2306065559387207,0.21860840022563935,10
VSB_vsb_0388,VSB,openai/clip-vit-base-patch32,0.23407945036888123,0.2191818192601204,10
VSB_vsb_0403,VSB,openai/clip-vit-base-patch32,0.22610518336296082,0.2043573960661888,10
VSB_vsb_0362,VSB,openai/clip-vit-base-patch32,0.2944512665271759,0.19157360941171647,10
VSB_vsb_0348,VSB,openai/clip-vit-base-patch32,0.37307417392730713,0.21000961512327193,10
VSB_vsb_0371,VSB,openai/clip-vit-base-patch32,0.3053327798843384,0.19243454486131667,10
VSB_vsb_0376,VSB,openai/clip-vit-base-patch32,0.20683766901493073,0.20208501666784287,10
VSB_vsb_0409,VSB,openai/clip-vit-base-patch32,0.2948785722255707,0.18146426230669022,10
VSB_vsb_0382,VSB,openai/clip-vit-base-patch32,0.19904285669326782,0.19055175483226777,10
VSB_vsb_0406,VSB,openai/clip-vit-base-patch32,0.2475573718547821,0.2012057736515999,10
VSB_vsb_0401,VSB,openai/clip-vit-base-patch32,0.216515451669693,0.19628631919622422,10
VSB_vsb_0361,VSB,openai/clip-vit-base-patch32,0.3352755904197693,0.21032545119524002,10
VSB_vsb_0379,VSB,openai/clip-vit-base-patch32,0.31967103481292725,0.22825880646705626,10
VSB_vsb_0390,VSB,openai/clip-vit-base-patch32,0.3011553883552551,0.19842465668916703,10
VSB_vsb_0402,VSB,openai/clip-vit-base-patch32,0.2292039543390274,0.2054806187748909,10
VSB_vsb_0383,VSB,openai/clip-vit-base-patch32,0.283186137676239,0.1980489730834961,10
VSB_vsb_0349,VSB,openai/clip-vit-base-patch32,0.2720329165458679,0.18935950398445128,10
VSB_vsb_0422,VSB,openai/clip-vit-base-patch32,0.28920307755470276,0.19322805106639862,10
VSB_vsb_0391,VSB,openai/clip-vit-base-patch32,0.2846702039241791,0.20395586639642715,10
VSB_vsb_0405,VSB,openai/clip-vit-base-patch32,0.2983059585094452,0.20398808121681214,10
VSB_vsb_0342,VSB,openai/clip-vit-base-patch32,0.31011512875556946,0.19806571304798126,10
VSB_vsb_0396,VSB,openai/clip-vit-base-patch32,0.2351161539554596,0.2308093339204788,10
VSB_vsb_0447,VSB,openai/clip-vit-base-patch32,0.27568599581718445,0.20558417737483978,10
VSB_vsb_0509,VSB,openai/clip-vit-base-patch32,0.2830162048339844,0.20249064713716508,10
VSB_vsb_0515,VSB,openai/clip-vit-base-patch32,0.19923894107341766,0.18653201684355736,10
VSB_vsb_0457,VSB,openai/clip-vit-base-patch32,0.2803071141242981,0.21427748203277588,10
VSB_vsb_0470,VSB,openai/clip-vit-base-patch32,0.3142319917678833,0.1824596792459488,10
VSB_vsb_0467,VSB,openai/clip-vit-base-patch32,0.29674577713012695,0.1952307790517807,10
VSB_vsb_0520,VSB,openai/clip-vit-base-patch32,0.21318930387496948,0.1866132691502571,10
VSB_vsb_0455,VSB,openai/clip-vit-base-patch32,0.3022439181804657,0.20502072423696518,10
VSB_vsb_0444,VSB,openai/clip-vit-base-patch32,0.2681589722633362,0.18787637650966643,10
VSB_vsb_0492,VSB,openai/clip-vit-base-patch32,0.21998381614685059,0.2114672392606735,10
VSB_vsb_0482,VSB,openai/clip-vit-base-patch32,0.24465256929397583,0.16776683032512665,10
VSB_vsb_0512,VSB,openai/clip-vit-base-patch32,0.2789676785469055,0.19766628444194795,10
VSB_vsb_0442,VSB,openai/clip-vit-base-patch32,0.2587412893772125,0.20310975313186647,10
VSB_vsb_0434,VSB,openai/clip-vit-base-patch32,0.2643946409225464,0.19829071313142776,10
VSB_vsb_0522,VSB,openai/clip-vit-base-patch32,0.30801627039909363,0.21499135494232177,10
VSB_vsb_0489,VSB,openai/clip-vit-base-patch32,0.2810550928115845,0.21490805298089982,10
VSB_vsb_0446,VSB,openai/clip-vit-base-patch32,0.31364697217941284,0.20090502202510835,10
VSB_vsb_0464,VSB,openai/clip-vit-base-patch32,0.27531880140304565,0.20695446580648422,10
VSB_vsb_0449,VSB,openai/clip-vit-base-patch32,0.2974928021430969,0.1961681991815567,10
VSB_vsb_0498,VSB,openai/clip-vit-base-patch32,0.27070584893226624,0.2042695090174675,10
VSB_vsb_0476,VSB,openai/clip-vit-base-patch32,0.2862684726715088,0.21464947909116744,10
VSB_vsb_0511,VSB,openai/clip-vit-base-patch32,0.2676990032196045,0.2235888808965683,10
VSB_vsb_0451,VSB,openai/clip-vit-base-patch32,0.21931147575378418,0.1988431066274643,10
VSB_vsb_0513,VSB,openai/clip-vit-base-patch32,0.27371886372566223,0.18778214305639268,10
VSB_vsb_0514,VSB,openai/clip-vit-base-patch32,0.21823669970035553,0.2104307621717453,10
VSB_vsb_0437,VSB,openai/clip-vit-base-patch32,0.2567301094532013,0.19415124803781508,10
VSB_vsb_0502,VSB,openai/clip-vit-base-patch32,0.29252851009368896,0.1998625949025154,10
VSB_vsb_0458,VSB,openai/clip-vit-base-patch32,0.23668484389781952,0.18367668092250825,10
VSB_vsb_0465,VSB,openai/clip-vit-base-patch32,0.28375720977783203,0.1966096818447113,10
VSB_vsb_0472,VSB,openai/clip-vit-base-patch32,0.20585927367210388,0.186699715256691,10
VSB_vsb_0478,VSB,openai/clip-vit-base-patch32,0.2608996629714966,0.2075555369257927,10
VSB_vsb_0501,VSB,openai/clip-vit-base-patch32,0.340587317943573,0.22448112517595292,10
VSB_vsb_0495,VSB,openai/clip-vit-base-patch32,0.26454469561576843,0.1927122950553894,10
VSB_vsb_0477,VSB,openai/clip-vit-base-patch32,0.25041040778160095,0.1885633125901222,10
VSB_vsb_0473,VSB,openai/clip-vit-base-patch32,0.2271469682455063,0.21311937421560287,10
VSB_vsb_0516,VSB,openai/clip-vit-base-patch32,0.2762472629547119,0.19603478908538818,10
VSB_vsb_0461,VSB,openai/clip-vit-base-patch32,0.27846044301986694,0.2159509152173996,10
VSB_vsb_0508,VSB,openai/clip-vit-base-patch32,0.23019351065158844,0.18306690007448195,10
VSB_vsb_0459,VSB,openai/clip-vit-base-patch32,0.2933105230331421,0.19461582601070404,10
VSB_vsb_0521,VSB,openai/clip-vit-base-patch32,0.3084260821342468,0.2053770452737808,10
VSB_vsb_0487,VSB,openai/clip-vit-base-patch32,0.2078341841697693,0.21331672966480256,10
VSB_vsb_0466,VSB,openai/clip-vit-base-patch32,0.2762832045555115,0.21421724259853364,10
VSB_vsb_0443,VSB,openai/clip-vit-base-patch32,0.26649975776672363,0.19472283869981766,10
VSB_vsb_0445,VSB,openai/clip-vit-base-patch32,0.2774176597595215,0.21476815938949584,10
VSB_vsb_0456,VSB,openai/clip-vit-base-patch32,0.2757713198661804,0.19526067227125168,10
VSB_vsb_0469,VSB,openai/clip-vit-base-patch32,0.29802483320236206,0.21991396695375443,10
VSB_vsb_0450,VSB,openai/clip-vit-base-patch32,0.277259886264801,0.19166004359722139,10
VSB_vsb_0432,VSB,openai/clip-vit-base-patch32,0.24331913888454437,0.2088013082742691,10
VSB_vsb_0440,VSB,openai/clip-vit-base-patch32,0.2781890630722046,0.18764060661196708,10
VSB_vsb_0441,VSB,openai/clip-vit-base-patch32,0.25876978039741516,0.20958181321620942,10
VSB_vsb_0526,VSB,openai/clip-vit-base-patch32,0.21173667907714844,0.19724569767713546,10
VSB_vsb_0453,VSB,openai/clip-vit-base-patch32,0.3050925135612488,0.19371306598186494,10
VSB_vsb_0507,VSB,openai/clip-vit-base-patch32,0.3035864233970642,0.2161873921751976,10
VSB_vsb_0488,VSB,openai/clip-vit-base-patch32,0.20322833955287933,0.20151279866695404,10
VSB_vsb_0496,VSB,openai/clip-vit-base-patch32,0.27263009548187256,0.1933069035410881,10
VSB_vsb_0475,VSB,openai/clip-vit-base-patch32,0.29817044734954834,0.1875955805182457,10
VSB_vsb_0471,VSB,openai/clip-vit-base-patch32,0.2815741002559662,0.20101368129253389,10
VSB_vsb_0503,VSB,openai/clip-vit-base-patch32,0.20703311264514923,0.1969307467341423,10
VSB_vsb_0523,VSB,openai/clip-vit-base-patch32,0.20590214431285858,0.19988807588815688,10
VSB_vsb_0494,VSB,openai/clip-vit-base-patch32,0.2610602080821991,0.21538789421319962,10
VSB_vsb_0538,VSB,openai/clip-vit-base-patch32,0.2704628109931946,0.21072189062833785,10
VSB_vsb_0537,VSB,openai/clip-vit-base-patch32,0.332729309797287,0.19828031659126283,10
VSB_vsb_0565,VSB,openai/clip-vit-base-patch32,0.2438787966966629,0.19428704530000687,10
VSB_vsb_0546,VSB,openai/clip-vit-base-patch32,0.3095794916152954,0.18917937576770782,10
VSB_vsb_0551,VSB,openai/clip-vit-base-patch32,0.3503124713897705,0.1951359584927559,10
VSB_vsb_0553,VSB,openai/clip-vit-base-patch32,0.21445219218730927,0.19741701185703278,10
VSB_vsb_0563,VSB,openai/clip-vit-base-patch32,0.2942871153354645,0.22412298023700714,10
VSB_vsb_0536,VSB,openai/clip-vit-base-patch32,0.3384840786457062,0.22098215520381928,10
VSB_vsb_0584,VSB,openai/clip-vit-base-patch32,0.24370329082012177,0.21144643425941467,10
VSB_vsb_0535,VSB,openai/clip-vit-base-patch32,0.25597676634788513,0.21858851462602616,10
VSB_vsb_0558,VSB,openai/clip-vit-base-patch32,0.24245238304138184,0.19695719927549363,10
VSB_vsb_0574,VSB,openai/clip-vit-base-patch32,0.2881341576576233,0.21235437095165252,10
VSB_vsb_0543,VSB,openai/clip-vit-base-patch32,0.25874102115631104,0.2020266354084015,10
VSB_vsb_0531,VSB,openai/clip-vit-base-patch32,0.2759077847003937,0.21231514662504197,10
VSB_vsb_0547,VSB,openai/clip-vit-base-patch32,0.2653768062591553,0.23854901790618896,10
VSB_vsb_0539,VSB,openai/clip-vit-base-patch32,0.24124988913536072,0.2122649535536766,10
VSB_vsb_0561,VSB,openai/clip-vit-base-patch32,0.2355320304632187,0.22650617063045503,10
VSB_vsb_0532,VSB,openai/clip-vit-base-patch32,0.25398725271224976,0.21057784855365752,10
VSB_vsb_0573,VSB,openai/clip-vit-base-patch32,0.28222405910491943,0.21099192500114441,10
VSB_vsb_0582,VSB,openai/clip-vit-base-patch32,0.2425447404384613,0.1953716278076172,10
VSB_vsb_0549,VSB,openai/clip-vit-base-patch32,0.21873533725738525,0.19604258239269257,10
VSB_vsb_0569,VSB,openai/clip-vit-base-patch32,0.21349561214447021,0.18259674906730652,10
VSB_vsb_0554,VSB,openai/clip-vit-base-patch32,0.26124677062034607,0.19859777688980101,10
VSB_vsb_0534,VSB,openai/clip-vit-base-patch32,0.2687085270881653,0.19879303574562074,10
VSB_vsb_0564,VSB,openai/clip-vit-base-patch32,0.30750900506973267,0.21189047396183014,10
VSB_vsb_0577,VSB,openai/clip-vit-base-patch32,0.2758268117904663,0.2221880540251732,10
VSB_vsb_0562,VSB,openai/clip-vit-base-patch32,0.27264291048049927,0.18065195828676223,10
VSB_vsb_0567,VSB,openai/clip-vit-base-patch32,0.30906981229782104,0.2039009302854538,10
VSB_vsb_0560,VSB,openai/clip-vit-base-patch32,0.3146231174468994,0.19363594353199004,10
VSB_vsb_0576,VSB,openai/clip-vit-base-patch32,0.20419517159461975,0.19511834532022476,10
VSB_vsb_0575,VSB,openai/clip-vit-base-patch32,0.265929639339447,0.1812771812081337,10
VSB_vsb_0571,VSB,openai/clip-vit-base-patch32,0.24144050478935242,0.19945149421691893,10
VSB_vsb_0550,VSB,openai/clip-vit-base-patch32,0.31546157598495483,0.19238082617521285,10
VSB_vsb_0557,VSB,openai/clip-vit-base-patch32,0.26062989234924316,0.18629448115825653,10
VSB_vsb_0541,VSB,openai/clip-vit-base-patch32,0.3616069257259369,0.19527637213468552,10
VSB_vsb_0529,VSB,openai/clip-vit-base-patch32,0.28939124941825867,0.20517607629299164,10
VSB_vsb_0586,VSB,openai/clip-vit-base-patch32,0.27340954542160034,0.20572009384632112,10
VSB_vsb_0587,VSB,openai/clip-vit-base-patch32,0.2655746340751648,0.2017950013279915,10
VSB_vsb_0559,VSB,openai/clip-vit-base-patch32,0.2591034770011902,0.2057401105761528,10
VSB_vsb_0570,VSB,openai/clip-vit-base-patch32,0.24830728769302368,0.20023887008428573,10
VSB_vsb_0533,VSB,openai/clip-vit-base-patch32,0.25906646251678467,0.2209559217095375,10
VSB_vsb_0579,VSB,openai/clip-vit-base-patch32,0.2801002860069275,0.20013459920883178,10
VSB_vsb_0540,VSB,openai/clip-vit-base-patch32,0.2557075619697571,0.18348571807146072,10
VSB_vsb_0530,VSB,openai/clip-vit-base-patch32,0.20938190817832947,0.20624888241291045,10
VSB_vsb_0544,VSB,openai/clip-vit-base-patch32,0.2892698049545288,0.1972481429576874,10
VSB_vsb_0545,VSB,openai/clip-vit-base-patch32,0.28474539518356323,0.19899067282676697,10
VSB_vsb_0552,VSB,openai/clip-vit-base-patch32,0.246324360370636,0.19361207485198975,10
VSB_vsb_0556,VSB,openai/clip-vit-base-patch32,0.287637323141098,0.2035305142402649,10
VSB_vsb_0572,VSB,openai/clip-vit-base-patch32,0.28438660502433777,0.2223600387573242,10
VSB_vsb_0542,VSB,openai/clip-vit-base-patch32,0.25651615858078003,0.20795803815126418,10
VSB_vsb_0528,VSB,openai/clip-vit-base-patch32,0.26348990201950073,0.19139189794659614,10
VSB_vsb_0581,VSB,openai/clip-vit-base-patch32,0.285797119140625,0.20330627113580704,10
VSB_vsb_0583,VSB,openai/clip-vit-base-patch32,0.261469304561615,0.20902495533227922,10
VSB_vsb_0578,VSB,openai/clip-vit-base-patch32,0.28580334782600403,0.21513786911964417,10
VSB_vsb_0555,VSB,openai/clip-vit-base-patch32,0.2601957321166992,0.20925292521715164,10
VSB_vsb_0548,VSB,openai/clip-vit-base-patch32,0.250768780708313,0.2006775066256523,10
VSB_vsb_0585,VSB,openai/clip-vit-base-patch32,0.22849786281585693,0.1804261401295662,10
VSB_vsb_0568,VSB,openai/clip-vit-base-patch32,0.2942485809326172,0.1814902603626251,10
VSB_vsb_0566,VSB,openai/clip-vit-base-patch32,0.2778784930706024,0.22605904191732407,10
VSB_vsb_0580,VSB,openai/clip-vit-base-patch32,0.2320450395345688,0.18606095165014266,10
VSB_vsb_0615,VSB,openai/clip-vit-base-patch32,0.22447523474693298,0.20019649416208268,10
VSB_vsb_0593,VSB,openai/clip-vit-base-patch32,0.2409353107213974,0.19244547933340073,10
VSB_vsb_0611,VSB,openai/clip-vit-base-patch32,0.2370608001947403,0.19588087797164916,10
VSB_vsb_0602,VSB,openai/clip-vit-base-patch32,0.2748793661594391,0.20730143487453462,10
VSB_vsb_0604,VSB,openai/clip-vit-base-patch32,0.279730886220932,0.21286362707614898,10
VSB_vsb_0625,VSB,openai/clip-vit-base-patch32,0.19605794548988342,0.1940024673938751,10
VSB_vsb_0637,VSB,openai/clip-vit-base-patch32,0.29175400733947754,0.2024938628077507,10
VSB_vsb_0598,VSB,openai/clip-vit-base-patch32,0.27814480662345886,0.22268833369016647,10
VSB_vsb_0647,VSB,openai/clip-vit-base-patch32,0.25156477093696594,0.20886033028364182,10
VSB_vsb_0600,VSB,openai/clip-vit-base-patch32,0.2723044157028198,0.2123129591345787,10
VSB_vsb_0610,VSB,openai/clip-vit-base-patch32,0.2533600628376007,0.1946626588702202,10
VSB_vsb_0595,VSB,openai/clip-vit-base-patch32,0.2928922176361084,0.22363531738519668,10
VSB_vsb_0592,VSB,openai/clip-vit-base-patch32,0.23691624402999878,0.22400811016559602,10
VSB_vsb_0632,VSB,openai/clip-vit-base-patch32,0.23137709498405457,0.19769366085529327,10
VSB_vsb_0589,VSB,openai/clip-vit-base-patch32,0.24018171429634094,0.19620978832244873,10
VSB_vsb_0621,VSB,openai/clip-vit-base-patch32,0.29192376136779785,0.2095640480518341,10
VSB_vsb_0616,VSB,openai/clip-vit-base-patch32,0.29072731733322144,0.1849105142056942,10
VSB_vsb_0638,VSB,openai/clip-vit-base-patch32,0.27852511405944824,0.2162732556462288,10
VSB_vsb_0636,VSB,openai/clip-vit-base-patch32,0.25499939918518066,0.20161592662334443,10
VSB_vsb_0619,VSB,openai/clip-vit-base-patch32,0.35113418102264404,0.1955283373594284,10
VSB_vsb_0613,VSB,openai/clip-vit-base-patch32,0.2553049623966217,0.2072860836982727,10
VSB_vsb_0643,VSB,openai/clip-vit-base-patch32,0.2995201349258423,0.21381316781044007,10
VSB_vsb_0601,VSB,openai/clip-vit-base-patch32,0.2566993236541748,0.1690308928489685,10
VSB_vsb_0590,VSB,openai/clip-vit-base-patch32,0.28026649355888367,0.23864087760448455,10
VSB_vsb_0642,VSB,openai/clip-vit-base-patch32,0.2799723744392395,0.2088602215051651,10
VSB_vsb_0597,VSB,openai/clip-vit-base-patch32,0.30395644903182983,0.20981759577989578,10
VSB_vsb_0594,VSB,openai/clip-vit-base-patch32,0.32403695583343506,0.1902097523212433,10
VSB_vsb_0630,VSB,openai/clip-vit-base-patch32,0.2297108918428421,0.2015594318509102,10
VSB_vsb_0617,VSB,openai/clip-vit-base-patch32,0.24647825956344604,0.1945079267024994,10
VSB_vsb_0620,VSB,openai/clip-vit-base-patch32,0.24968430399894714,0.21156658679246904,10
VSB_vsb_0599,VSB,openai/clip-vit-base-patch32,0.258933961391449,0.1941593587398529,10
VSB_vsb_0605,VSB,openai/clip-vit-base-patch32,0.22552362084388733,0.22353821098804474,10
VSB_vsb_0614,VSB,openai/clip-vit-base-patch32,0.26733070611953735,0.20621282011270523,10
VSB_vsb_0635,VSB,openai/clip-vit-base-patch32,0.3034287691116333,0.2413891389966011,10
VSB_vsb_0591,VSB,openai/clip-vit-base-patch32,0.2793554663658142,0.2062477543950081,10
VSB_vsb_0607,VSB,openai/clip-vit-base-patch32,0.3252548277378082,0.20725916177034379,10
VSB_vsb_0603,VSB,openai/clip-vit-base-patch32,0.2525867521762848,0.1780805245041847,10
VSB_vsb_0639,VSB,openai/clip-vit-base-patch32,0.261125385761261,0.20729064494371413,10
VSB_vsb_0606,VSB,openai/clip-vit-base-patch32,0.30575501918792725,0.23186413943767548,10
VSB_vsb_0618,VSB,openai/clip-vit-base-patch32,0.26718419790267944,0.2146962523460388,10
VSB_vsb_0623,VSB,openai/clip-vit-base-patch32,0.22843992710113525,0.18546455204486847,10
VSB_vsb_0626,VSB,openai/clip-vit-base-patch32,0.2263668179512024,0.2016693189740181,10
VSB_vsb_0645,VSB,openai/clip-vit-base-patch32,0.24669840931892395,0.20475724041461946,10
VSB_vsb_0640,VSB,openai/clip-vit-base-patch32,0.22635257244110107,0.22235636562108993,10
VSB_vsb_0631,VSB,openai/clip-vit-base-patch32,0.2484542727470398,0.18168362826108933,10
VSB_vsb_0629,VSB,openai/clip-vit-base-patch32,0.2980435788631439,0.2168823465704918,10
VSB_vsb_0609,VSB,openai/clip-vit-base-patch32,0.3309411406517029,0.19190475046634675,10
VSB_vsb_0612,VSB,openai/clip-vit-base-patch32,0.22588472068309784,0.20202407389879226,10
VSB_vsb_0627,VSB,openai/clip-vit-base-patch32,0.20451733469963074,0.18528287559747697,10
VSB_vsb_0596,VSB,openai/clip-vit-base-patch32,0.24623002111911774,0.20826910585165023,10
VSB_vsb_0622,VSB,openai/clip-vit-base-patch32,0.27875393629074097,0.1918275848031044,10
VSB_vsb_0628,VSB,openai/clip-vit-base-patch32,0.25422099232673645,0.21336297541856766,10
VSB_vsb_0588,VSB,openai/clip-vit-base-patch32,0.22447079420089722,0.20348211079835893,10
VSB_vsb_0624,VSB,openai/clip-vit-base-patch32,0.2951427400112152,0.19455581158399582,10
VSB_vsb_0646,VSB,openai/clip-vit-base-patch32,0.32480940222740173,0.20423795580863952,10
VSB_vsb_0634,VSB,openai/clip-vit-base-patch32,0.24791379272937775,0.1957658439874649,10
VSB_vsb_0641,VSB,openai/clip-vit-base-patch32,0.2902451455593109,0.2136497601866722,10
VSB_vsb_0644,VSB,openai/clip-vit-base-patch32,0.2888239026069641,0.20596690177917482,10
VSB_vsb_0608,VSB,openai/clip-vit-base-patch32,0.24945907294750214,0.19239327758550645,10
VSB_vsb_0633,VSB,openai/clip-vit-base-patch32,0.27292782068252563,0.19515703469514847,10
VSB_vsb_0725,VSB,openai/clip-vit-base-patch32,0.2519620358943939,0.20440757870674134,10
VSB_vsb_0667,VSB,openai/clip-vit-base-patch32,0.3034873604774475,0.22537964582443237,10
VSB_vsb_0696,VSB,openai/clip-vit-base-patch32,0.2846594452857971,0.18733881413936615,10
VSB_vsb_0722,VSB,openai/clip-vit-base-patch32,0.25377002358436584,0.18557780086994172,10
VSB_vsb_0685,VSB,openai/clip-vit-base-patch32,0.2950560450553894,0.2041310578584671,10
VSB_vsb_0738,VSB,openai/clip-vit-base-patch32,0.26975175738334656,0.17843173146247865,10
VSB_vsb_0708,VSB,openai/clip-vit-base-patch32,0.27303558588027954,0.19854649901390076,10
VSB_vsb_0656,VSB,openai/clip-vit-base-patch32,0.25442928075790405,0.17158852145075798,10
VSB_vsb_0658,VSB,openai/clip-vit-base-patch32,0.2052718698978424,0.1850523054599762,10
VSB_vsb_0714,VSB,openai/clip-vit-base-patch32,0.2593519687652588,0.19175380915403367,10
VSB_vsb_0653,VSB,openai/clip-vit-base-patch32,0.27929675579071045,0.20912173241376877,10
VSB_vsb_0736,VSB,openai/clip-vit-base-patch32,0.23764681816101074,0.19074636995792388,10
VSB_vsb_0676,VSB,openai/clip-vit-base-patch32,0.3252786695957184,0.18375293612480165,10
VSB_vsb_0664,VSB,openai/clip-vit-base-patch32,0.27798575162887573,0.16471975296735764,10
VSB_vsb_0733,VSB,openai/clip-vit-base-patch32,0.2708702087402344,0.16329876482486724,10
VSB_vsb_0686,VSB,openai/clip-vit-base-patch32,0.2760409116744995,0.20654772222042084,10
VSB_vsb_0649,VSB,openai/clip-vit-base-patch32,0.19409121572971344,0.170512542873621,10
VSB_vsb_0705,VSB,openai/clip-vit-base-patch32,0.3191608786582947,0.19674466997385026,10
VSB_vsb_0690,VSB,openai/clip-vit-base-patch32,0.30525195598602295,0.18250245600938797,10
VSB_vsb_0668,VSB,openai/clip-vit-base-patch32,0.24291303753852844,0.19136258959770203,10
VSB_vsb_0742,VSB,openai/clip-vit-base-patch32,0.3314052224159241,0.19058685898780822,10
VSB_vsb_0706,VSB,openai/clip-vit-base-patch32,0.33288106322288513,0.2064402997493744,10
VSB_vsb_0695,VSB,openai/clip-vit-base-patch32,0.24517428874969482,0.2241935595870018,10
VSB_vsb_0712,VSB,openai/clip-vit-base-patch32,0.24975714087486267,0.17915370017290116,10
VSB_vsb_0741,VSB,openai/clip-vit-base-patch32,0.33231300115585327,0.1815710112452507,10
VSB_vsb_0715,VSB,openai/clip-vit-base-patch32,0.24243633449077606,0.20538854002952575,10
VSB_vsb_0720,VSB,openai/clip-vit-base-patch32,0.3236755430698395,0.21231186687946318,10
VSB_vsb_0652,VSB,openai/clip-vit-base-patch32,0.2422475963830948,0.19736826717853545,10
VSB_vsb_0659,VSB,openai/clip-vit-base-patch32,0.200688898563385,0.18508044481277466,10
VSB_vsb_0734,VSB,openai/clip-vit-base-patch32,0.16884329915046692,0.16194992661476135,10
VSB_vsb_0657,VSB,openai/clip-vit-base-patch32,0.2646775245666504,0.17916306108236313,10
VSB_vsb_0702,VSB,openai/clip-vit-base-patch32,0.20858705043792725,0.18854863792657853,10
VSB_vsb_0674,VSB,openai/clip-vit-base-patch32,0.3452027142047882,0.18640089482069017,10
VSB_vsb_0666,VSB,openai/clip-vit-base-patch32,0.23135164380073547,0.20002904534339905,10
VSB_vsb_0682,VSB,openai/clip-vit-base-patch32,0.311497300863266,0.18040543794631958,10
VSB_vsb_0726,VSB,openai/clip-vit-base-patch32,0.3009263873100281,0.19352345317602157,10
VSB_vsb_0728,VSB,openai/clip-vit-base-patch32,0.2408936470746994,0.19130569994449614,10
VSB_vsb_0711,VSB,openai/clip-vit-base-patch32,0.369152694940567,0.19589082896709442,10
VSB_vsb_0700,VSB,openai/clip-vit-base-patch32,0.2012973129749298,0.1932763010263443,10
VSB_vsb_0678,VSB,openai/clip-vit-base-patch32,0.26591169834136963,0.18900345414876937,10
VSB_vsb_0717,VSB,openai/clip-vit-base-patch32,0.365524023771286,0.18734944611787796,10
VSB_vsb_0698,VSB,openai/clip-vit-base-patch32,0.24033114314079285,0.20019476115703583,10
VSB_vsb_0672,VSB,openai/clip-vit-base-patch32,0.29994744062423706,0.2093899741768837,10
VSB_vsb_0707,VSB,openai/clip-vit-base-patch32,0.22663122415542603,0.17957719042897224,10
VSB_vsb_0739,VSB,openai/clip-vit-base-patch32,0.27495646476745605,0.16276678815484047,10
VSB_vsb_0662,VSB,openai/clip-vit-base-patch32,0.2462553083896637,0.19861236959695816,10
VSB_vsb_0727,VSB,openai/clip-vit-base-patch32,0.28734076023101807,0.17451054677367211,10
VSB_vsb_0743,VSB,openai/clip-vit-base-patch32,0.24026787281036377,0.19548647701740265,10
VSB_vsb_0648,VSB,openai/clip-vit-base-patch32,0.28507480025291443,0.18174206018447875,10
VSB_vsb_0718,VSB,openai/clip-vit-base-patch32,0.22365285456180573,0.17613253593444825,10
VSB_vsb_0723,VSB,openai/clip-vit-base-patch32,0.23795604705810547,0.1862824887037277,10
VSB_vsb_0680,VSB,openai/clip-vit-base-patch32,0.2171604186296463,0.18827607557177545,10
VSB_vsb_0684,VSB,openai/clip-vit-base-patch32,0.3301957845687866,0.20296169966459274,10
VSB_vsb_0730,VSB,openai/clip-vit-base-patch32,0.2693250775337219,0.18426597863435745,10
VSB_vsb_0669,VSB,openai/clip-vit-base-patch32,0.2785275876522064,0.21270847022533418,10
VSB_vsb_0716,VSB,openai/clip-vit-base-patch32,0.2024480402469635,0.22061480581760406,10
VSB_vsb_0679,VSB,openai/clip-vit-base-patch32,0.20439396798610687,0.19421559125185012,10
VSB_vsb_0719,VSB,openai/clip-vit-base-patch32,0.28353726863861084,0.18691612482070924,10
VSB_vsb_0693,VSB,openai/clip-vit-base-patch32,0.22302046418190002,0.1896706461906433,10
VSB_vsb_0740,VSB,openai/clip-vit-base-patch32,0.25972703099250793,0.19824042171239853,10
VSB_vsb_0793,VSB,openai/clip-vit-base-patch32,0.20949169993400574,0.19756650626659394,10
VSB_vsb_0839,VSB,openai/clip-vit-base-patch32,0.27213233709335327,0.20741944909095764,10
VSB_vsb_0751,VSB,openai/clip-vit-base-patch32,0.2940898537635803,0.1896985203027725,10
VSB_vsb_0764,VSB,openai/clip-vit-base-patch32,0.28785014152526855,0.1810876175761223,10
VSB_vsb_0826,VSB,openai/clip-vit-base-patch32,0.28742289543151855,0.20393384397029876,10
VSB_vsb_0760,VSB,openai/clip-vit-base-patch32,0.22921496629714966,0.19078100025653838,10
VSB_vsb_0774,VSB,openai/clip-vit-base-patch32,0.2645084261894226,0.19477013647556304,10
VSB_vsb_0780,VSB,openai/clip-vit-base-patch32,0.2760987877845764,0.212872676551342,10
VSB_vsb_0786,VSB,openai/clip-vit-base-patch32,0.26728200912475586,0.20535515546798705,10
VSB_vsb_0837,VSB,openai/clip-vit-base-patch32,0.28270721435546875,0.18382339924573898,10
VSB_vsb_0748,VSB,openai/clip-vit-base-patch32,0.2459159791469574,0.2036051109433174,10
VSB_vsb_0805,VSB,openai/clip-vit-base-patch32,0.28448939323425293,0.1661266081035137,10
VSB_vsb_0797,VSB,openai/clip-vit-base-patch32,0.25611045956611633,0.19106245785951614,10
VSB_vsb_0762,VSB,openai/clip-vit-base-patch32,0.2883250117301941,0.18665778934955596,10
VSB_vsb_0806,VSB,openai/clip-vit-base-patch32,0.27014660835266113,0.19196433275938035,10
VSB_vsb_0821,VSB,openai/clip-vit-base-patch32,0.26232194900512695,0.21690501570701598,10
